text,label
"['SUPER', 'FUNDAMENTALS', ""DON'T"", 'MISS', 'GPTINFRA', 'FOR', 'A', 'QUICK', 'UPMOVE']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA']"
"['OPEN', 'LOW', 'IS', 'SAME', 'IN', 'GPTINFRA', 'A', 'MOVE', 'ABOVE', '96', 'AWESOME', 'UPMOVE', 'COMING', ""DON'T"", 'MISS']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['KEEP', 'ON', 'RADAR', 'GPTINFRA', 'FOR', 'BTST', 'ALSO']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA']"
"['GPTINFRA', 'A', 'MOVE', 'ABOVE', '96', 'CAN', 'GIVE', 'A', 'SUPER', 'DUPER', 'UPMOVE']","['symbol', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['BTST', 'RELIGARE', 'CMP', '148']","['NANA', 'symbol', 'NANA', 'enter']"
"['BTST', 'GPTINFRA', 'CMP', '95']","['NANA', 'symbol', 'NANA', 'enter']"
"['RELIGARE', 'DID', '148', 'TO', '151', '75', 'TODAY', 'ITSELF']","['symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['BTST', 'TATACONSUMER', 'CMP', '837']","['NANA', 'symbol', 'NANA', 'enter']"
"['RELIGARE', 'OUR', 'BTST', 'GIVEN', 'AT', '148', 'TOUCHED', '154', 'TODAY', 'ITSELF']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'exit', 'NANA', 'NANA']"
"['FLAG', 'PATTERN', 'BUY', 'JAIBALAJI', 'ABOVE', '49', '50', 'SL', '47', 'TARGET', '57']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit']"
"['FLAG', 'PATTERN', 'INTRADAY', 'BUY', 'JAIBALAJI', 'ABOVE', '49', '50', 'SL', '47', 'TARGET', '57']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit']"
"['SUPER', 'DUPER', 'FLAG', 'BREAKOUT', 'CONFIRMATION', 'ABOVE', '49', '50', 'FOR', 'A', 'SUPER', 'DUPER', 'UPMOVE', ""DON'T"", 'MISS']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'SHALPAINTS', 'CMP', '176', 'SL', '174', 'TARGET', '185', '190']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['SHALPAINTS', 'ABOVE', '180', 'CAN', 'BE', 'A', 'ROCKET']","['symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA']"
"['FRIENDS', 'EYES', 'ON', 'HUHTAMAKI', 'ABOVE', '195', 'CAN', 'GIVE', 'A', 'QUICK', 'UPMOVE']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'HUHTAMAKI', 'ABOVE', '195', 'SL', '192', 'TARGET', '205', '211']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['ON', 'A', 'TRENDLINE', 'BREAKOUT', ""DON'T"", 'MISS', 'ABOVE', '195']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter']"
"['ABOVE', '195', 'CAN', 'GIVE', 'A', 'WHOOPING', 'UPMOVE']","['NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['ON', 'A', 'VERGE', 'OF', 'BREAKOUT', 'ANY', 'TIME', 'ABOVE', '195', 'CAN', 'BLAST']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'SHANKARA', 'CMP', '787', 'SL', '778', 'TARGET', '800']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
"['INTRADAY', 'UPDATE', 'HUHTAMAKI', 'GIVEN', 'ABOVE', '195', 'GOING', 'STRONG', 'AT', '199', 'KEEP', 'ON', 'BOOKING', 'TRAILING', 'ACCORDINGLY']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'exit', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['FRIENDS', 'KEEP', 'ON', 'RADAR', 'PIONEEREMB', 'ABOVE', '46', '46', '50', 'CAN', 'GIVE', 'A', 'SUPER', 'UPMOVE']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'PIONEEREMB', 'ABOVE', '46', '50', 'SL', '45', 'TARGET', '54']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit']"
"['PIONEEREMB', 'CAN', 'GIVE', 'A', 'SAME', 'UPMOVE', 'LIKE', 'HUHTAMAKI', 'JUST', 'A', 'MOVE', 'ABOVE', '46', '50', 'REQUIRED']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['PIONEEREMB', 'ONCE', 'IT', 'MOVES', 'ABOVE', '46', '50', 'THEN', 'IT', 'CAN', 'BE', 'A', 'NON', 'STOP', 'UPMOVER']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['FRIENDS', 'EYES', 'ON', 'VERTOZ', 'ABOVE', '88', 'CAN', 'GIVE', 'A', 'SUPERB', 'UPMOVE']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'VERTOZ', 'ABOVE', '88', 'SL', '86', '50', 'TARGET', '100']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'exit']"
"['FRIENDS', 'EYES', 'ON', 'CORDSCABLE']","['NANA', 'NANA', 'NANA', 'symbol']"
"['INTRADAY', 'BUY', 'CORDSCABLE', 'ABOVE', '66', 'SL', '64', 'TARGET', '76']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
"['CORDSCABLE', 'ON', 'A', 'SUPER', 'DUPER', 'WEEKLY', 'BREAKOUT', ""DON'T"", 'MISS']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['A', 'MOVE', 'ABOVE', '66', 'IN', 'CORDSCABLE', 'CAN', 'DRIVE', 'IT', 'UPWARDS']","['NANA', 'NANA', 'NANA', 'enter', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA']"
"['ANOTHER', 'BREAKOUT', 'SCRIP', 'JOCIL', 'ABOVE', '203', 'CAN', 'GIVE', 'A', 'SUPER', 'UPMOVE']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'JOCIL', 'ABOVE', '203', 'SL', '200', 'TARGET', '215', '220']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['SUPER', 'DUPER', 'CUP', 'AND', 'HANDLE', 'PATTERN', 'BUY', 'EMAMIREAL', 'ABOVE', '73']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter']"
"['INTRADAY', 'BUY', 'EMAMIREAL', 'ABOVE', '73', 'SL', '71', 'TARGET', '83', 'SUPER', 'DUPER', 'CUP', 'AND', 'HANDLE', 'PATTERN']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['EMAMIREAL', 'CUP', 'AND', 'HANDLE', 'PATTERN']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA']"
"['CAN', 'TARGET', '96', 'IN', 'SHORT', 'TERM']","['NANA', 'NANA', 'exit', 'NANA', 'NANA', 'NANA']"
"['BINDAAAST', 'BUY', 'AT', 'THESE', 'LEVELS', 'FOR', '96', '105']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA']"
"['EYES', 'ON', 'INDOTECH', 'ITS', 'REVERSING']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'INDOTECH', 'ABOVE', '183', 'SL', '180', 'TARGET', '195', '200']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['INDOTECH', 'MOVING', 'UP', '183', '189', '80']","['symbol', 'NANA', 'NANA', 'enter', 'NANA', 'NANA']"
"['BTST', 'WELCORP', 'CMP', '241']","['NANA', 'symbol', 'NANA', 'enter']"
"['INTRADAY', 'UPDATE', 'SHANKARA', 'GIVEN', 'ABOVE', '787', 'TOUCHED', '798']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'enter', 'NANA', 'exit']"
"['INDOTECH', 'GIVEN', 'ABOVE', '183', 'IS', 'GOING', 'STRONG', 'AT', '190', '65', 'KEEP', 'ON', 'BOOKING']","['symbol', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INDOTECH', 'TARGET', 'OF', '195', 'ALMOST', 'ACHIEVED', 'HIGH', '194', '70', 'INTRADAY', 'BUY', 'GIVEN', 'ABOVE', '183']","['symbol', 'NANA', 'NANA', 'exit', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter']"
"['BTST', 'UPDATE', 'WELCORP', 'GIVEN', 'AT', '241', 'TOUCHED', '254', 'TODAY']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'enter', 'NANA', 'exit', 'NANA']"
"['V2RETAIL', ""Company's"", 'median', 'sales', 'growth', 'is', '18', '5', 'of', 'last', '10', 'years']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['FRIENDS', 'EYES', 'ON', 'KEYFINSERV', 'ABOVE', '121', 'CAN', 'GIVE', 'A', 'QUICK', 'UPMOVE']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'KEYFINSERV', 'ABOVE', '121', 'SL', '119', 'TARGET', '135']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
"['KEYFINSERV', 'LOOKS', 'VERY', 'PROMISING', ""DON'T"", 'MISS', 'ABOVE', '122', '123']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA']"
"['OPEN', 'LOW', 'IS', 'SAME', 'AND', 'IS', 'A', 'VERY', 'BULLISH', 'SIGN', 'WE', 'MAY', 'SEE', '135', 'INTRADAY']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'exit', 'NANA']"
"['KEYFINSERV', 'ANYTIME', 'IT', 'CAN', 'GIVE', 'A', 'STRONG', 'UPMOVE']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['FRIENDS', 'EYES', 'ON', 'ASPINWALL', 'ITS', 'ON', 'A', 'SUPER', 'DUPER', 'FLAG', 'PATTERN']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['FRIENDS', 'BANG', 'LOOKS', 'GOOD', 'FOR', 'DELIVERY']","['NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA']"
"['49', 'being', 'the', 'only', 'hurdle', 'above', 'that', 'quick', 'upmove', 'can', 'be', 'seen']","['enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'ZODIACLOTH', 'ABOVE', '96', 'SL', '94', 'TARGET', '106']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
"[""DON'T"", 'MISS', 'ZODIACLOTH', 'IT', 'CAN', 'EASILY', 'TOUCH', '106', 'LEVELS', 'INTRADAY']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'exit', 'NANA', 'NANA']"
"['DELIVERY', 'BUY', 'PODDARMENT', 'CMP', '270', 'SL', '255', 'TARGET', '305', '318', 'MOMENTUM', 'ABOVE', '271', '272']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'NANA', 'NANA', 'enter', 'NANA']"
"['FRIENDS', 'EYES', 'ON', 'NALIND', 'ABOVE', '78', '78', '50', 'CAN', 'GIVE', 'A', 'NICE', 'UPMOVE']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'NACLIND', 'ABOVE', '78', '50', 'SL', '77', 'TARGET', '89']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit']"
"['78', '50', 'IS', 'THE', 'KEY', 'MOMENTUM', 'LEVEL', 'ABOVE', 'WHICH', 'CAN', 'GIVE', 'A', 'QUICK', 'UPMOVE']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['FRIENDS', 'EYES', 'ON', 'TARMAT', 'CMP', '62', '70']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA']"
"['SUPER', 'DUPER', 'DELIVERY', 'BUY', 'DELIVERY', 'BUY', 'BASML', 'ABOVE', '63', 'SL', '55', 'TARGET', '80', '85']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['BASML', 'LOOKING', 'VERY', 'PROMISING', ""DON'T"", 'MISS']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['basml', 'trying', 'to', 'breakout', ""don't"", 'miss', 'above', '63']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter']"
"['BASML', 'VOLUMES', 'ARE', 'ABOVE', 'AVERAGE', 'AND', 'RSI', 'IS', 'BREAKING', 'OUT', ""DON'T"", 'MISS', 'ABOVE', '63']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter']"
"['KEEP', 'ON', 'RADAR', 'BASML', 'AND', 'ITS', 'LEVEL', 'OF', '63', 'FOR', 'AWESOME', 'UPMOVE']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA']"
"['FLAG', 'BREAKOUT', 'BTST', 'BASML', 'CMP', '62', '50', 'BINDAAAST', 'BUY']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['SUPER', 'DUPER', 'BTST', 'BUY', 'ALBERTDAVD', 'CMP', '604', '90', 'CAN', 'TARGET', '677', 'FOR', 'BTST']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'exit', 'NANA', 'NANA']"
"['FRIENDS', 'EYES', 'ON', 'SCRIP', 'NIRAJ', 'ABOVE', '30', '50', 'CAN', 'GIVE', '34', '50']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['DELIVERY', 'BUY', 'NIRAJ', 'CMP', '30', '25', 'SL', '26', 'TARGET', '42']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit']"
"['NIRAJ', 'IS', 'VERY', 'PROMISING', 'FUNDAMENTALS', 'ARE', 'GOOD']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['EYES', 'ON', 'BALPHARMA', 'ABOVE', '98']","['NANA', 'NANA', 'symbol', 'NANA', 'enter']"
"['INTRADAY', 'BUY', 'BALPHARMA', 'ABOVE', '97', 'SL', '95', 'TARGET', '107', 'MOMENTUM', 'ABOVE', '98']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'NANA', 'NANA']"
"['MOMENTUM', 'ABOVE', '98', 'IN', 'BALPHARMA']","['NANA', 'NANA', 'enter', 'NANA', 'symbol']"
"['BALPHARMA', 'ABOVE', '97', 'TOUCHED', '99', 'MORE', 'TO', 'COME']","['symbol', 'NANA', 'enter', 'NANA', 'exit', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'UPDATE', 'BALPHARMA', 'GIVEN', 'ABOVE', '97', 'ROCKING', 'NOW', 'AT', '101']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'exit']"
"['INTRADAY', '34', 'POSSIBLE', 'IN', 'CUBEXTUB', 'DON', ""'T"", 'MISS']","['NANA', 'exit', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'CUBEXTUB', 'CMP', '30', '50', 'SL', '29', 'TARGET', '34']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit']"
"['CUBEX', 'WEEKLY', 'MAKING', 'OF', 'FLAG', 'PATTERN', 'HUGE', 'UPMOVE', 'EXPECTED']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['SUPER', 'DUPER', 'DELIVERY', 'BUY', 'HNDFDS', 'CMP', '464', '80', 'SL', '410', 'TARGET', '550', 'MOMENTUM', 'ABOVE', '470']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'NANA', 'NANA']"
"['FLAG', 'PATTERN', 'INTRADAY', 'BUY', 'LAMBODARA', 'ABOVE', '96', 'SL', '94', 'TARGET', '106']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
"[""DON'T"", 'MISS', 'ABOVE', '96', 'LAMBODARA', 'READY', 'FOR', 'A', 'FLY']","['NANA', 'NANA', 'NANA', 'enter', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA']"
"['FLAG', 'FORMATION', 'INDTERRAIN', 'ABOVE', '67', ""DON'T"", 'MISS']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA']"
"['SUPER', 'FLAG', 'INDTERRAIN']","['NANA', 'NANA', 'symbol']"
"['INTRADAY', 'BUY', 'INDTERRAIN', 'ABOVE', '67', 'SL', '65', '50', 'TARGET', '75']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'exit']"
"['CONFIRMATION', 'IS', 'ABOVE', '67', 'HENCE', 'ABOVE', 'THAT']","['NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA']"
"['INDTERRAIN', ""DIDN'T"", 'GO', 'ABOVE', '67', 'HENCE', 'CALL', 'STANDS', 'CANCELLED']","['symbol', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'LIBERTSHOE', 'ABOVE', '176', 'SL', '174', 'TARGET', '186']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
"['WEEKLY', 'CHART', 'LIBERTSHOE', 'MOMENTUM', 'ABOVE', '178']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'enter']"
"['MAST', 'FLAG', 'BREAKOUT', 'INTRADAY', 'BUY', 'GFLLIMITED', 'ABOVE', '76', '50', '77', 'SL', '75', 'TARGET', '85', ""DON'T"", 'MISS']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'NANA']"
"[""DON'T"", 'MISS', 'ABOVE', '88', 'FOR', 'A', 'SUPER', 'DUPER', 'BREAKOUT']","['NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['VOLUMES', 'ABOVE', 'AVERAGE', 'RSI', 'BREAKING', 'OUT', 'NICELY', ""DON'T"", 'MISS', 'ABOVE', '88']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter']"
"['127', 'EXPECTED', 'IN', 'EXTREME', 'SHORT', 'TERM', 'WIHT', 'THIS', 'PATTERN']","['exit', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['LIBERTSHOE', 'GIVEN', 'A', 'BUY', 'ABOVE', '176', 'TOUCHED', '179', '95']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA']"
"['BTST', 'TATASTEEL', 'CMP', '108', '50']","['NANA', 'symbol', 'NANA', 'NANA', 'NANA']"
"['INDTERRRAIN', 'GIVEN', 'ABOVE', '67', 'GOING', 'STRONG', 'NOW', 'AT', '69', '40']","['symbol', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['SUPER', 'DUPER', 'BTST', ""DON'T"", 'MISS', 'BUY', 'RESPONIND', 'CMP', '148', '50']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA']"
"[""DON'T"", 'MISS', 'RESPONIND', 'IT', 'CAN', 'GIVE', 'A', 'HUGE', 'HUGE', 'UPMOVE']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['FLAG', 'BREAKOUT', 'TARGET', 'IS', '166', '174', ""DON'T"", 'MISS']","['NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA']"
"['FLAG', 'POLE', 'LENGTH', 'SUGGESTS', 'TARGET', 'AS', '174', ""DON'T"", 'MISS']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'exit', 'NANA', 'NANA']"
"['RESPONIND', 'LOOKING', 'VERY', 'POWERFUL', 'BREAKOUT', 'YELLOW', 'LINE', 'IS', 'THE', 'BREAKOUT', 'LEVEL', 'KEEP', 'IT', 'ON', 'RADAR']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['BTST', 'UPDATE', 'RESPONIND', 'GIVEN', 'AT', '148', '50', 'GOING', 'STRONG', 'AT', '155']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'exit']"
"['FRIENDS', 'EYES', 'ON', 'BLISSGVS', 'ABOVE', '82', 'CAN', 'GIVE', 'A', 'QUICK', 'UPMOVE']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'BLISSGVS', 'ABOVE', '82', 'SL', '80', 'TARGET', '93']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
"['DELIVERY', 'BASED', 'ALSO', 'IT', 'CAN', 'BE', 'TAKEN', 'WITH', 'SL', 'OF', '73', 'FOR', 'TARGET', '130']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'NANA', 'exit']"
"['A', 'MOVE', 'ABOVE', '82', 'WILL', 'GIVE', 'A', 'SUPER', 'DUPER', 'MOMENTUM', ""DON'T"", 'MISS']","['NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['SUPER', 'DUPER', 'DELIVERY', 'BUY', 'JMA', 'CMP', '72', 'SL', '65', 'TARGET', '100']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
"['JMA', 'CUP', 'AND', 'HANDLE', 'PATTERN', 'RSI', 'BREAKING', 'OUT', 'SUPERB', 'FUNDAMENTALS']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['JMA', 'GIVEN', 'AT', '72', 'GOING', 'STRONG', 'AT', '74', '90', 'LEVELS']","['symbol', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['BLISSGVS', 'HAS', 'THE', 'SAME', 'FORMATION', 'A', 'MOVE', 'ABOVE', '82', 'CAN', 'GIVE', 'A', 'HUGE', 'UPMOVE']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['WATCHOUT', 'BLISSGVS', 'GIVEN', 'ABOVE', '82', 'GOING', 'UP', 'NOW', 'AT', '84']","['NANA', 'symbol', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'exit']"
"['FLAG', 'PATTERN', 'INTRADAY', 'BUY', 'TREJHARA', 'ABOVE', '71', 'SL', '69', 'TARGET', '81']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
"[""DON'T"", 'MISS', 'TREJHARA']","['NANA', 'NANA', 'symbol']"
"['LOOKING', 'SUPERB', 'FUNDAMENTALLY', '81', 'COMING', 'INTRADAY']","['NANA', 'NANA', 'NANA', 'exit', 'NANA', 'NANA']"
