time,message,prediction,isPredAccurate
2021-07-22 04:07:11,INTRADAY : BUY GSS CMP 83.15 SL 82 TARGET 85 ,,
2021-07-22 03:58:02,OUR ALERT GIVEN IN JUBLINGREA ABOVE 592 GOING STRONG AT 640+ TODAY ,,
2021-07-20 09:39:13,JUBLINGREA ,,
2021-07-20 09:22:17,BERGERPAINTS.. INTRADAY BUY ABOVE 857 .. ACHEIVED TARGET 870 ,,
2021-07-20 09:11:38,"BERGERPAINTS.. ALSO DID 857 TO 866+ 

KEEP ON BOOKING / TRAILING ACCORDINGLY ",,
2021-07-20 09:07:49,OUR DELIVERY BUY GIVEN IN ATFL AT 1040 GOING BOOM BOOM AT 1097+ TODAY ITSELF ,,
2021-07-20 09:06:22,"PAINTS SECTOR ZOOMING

BUY BUY BUY SHALPAINTS ABOVE 116 SL 114 TARGET 118 - 120 ",,
2021-07-20 09:04:16,"BERGERPAINTS ABOVE 857 TOUCHED 864

KEEP ON BOOKING / TRAILING ACCORDINGLY ",,
2021-07-20 08:59:35,BUY BUY BUY BERGERPAINTS ABOVE 857 SL 848 TARGET 870 ,,
2021-07-20 08:57:57,"DEAR CLIENTS,

KINDLY NOTE THAT TOMORROW (21-JUL-2021, WEDNESDAY) MARKETS WILL REMAIN CLOSED ON ACCOUNT OF ""EID"" ",,
2021-07-20 08:56:02,ASIANPAINTS.... GIVEN A DELIVERY BUY AT 3069 .........GOING UP UP UP....  3106+ TODAY ITSELF ,,
2021-07-20 08:54:58,"DEAR CLIENTS,

KINDLY NOTE THAT MARKETS WILL REMAIN CLOSED ON ACCOUNT OF ""EID"" ",,
2021-07-20 08:50:20,ASIANPAINTS.. GIVEN FOR DELIVERY AT 3069 ALSO MOVING UP... AT 3078 ,,
2021-07-20 08:49:27,ATFL... TODAY ITSELF.. GOING UP... FROM 1040 TO 1078 ,,
2021-07-20 08:41:48,ATFL GOING UP... 1040 TO 1067+ TODAY ITSELF ,,
2021-07-20 08:36:39,DELIVERY : BUY ASIANPAINTS CMP 3069 SL 2965 TARGET 3200 ,,
2021-07-20 08:22:57,DELIVERY : BUY ATFL CMP 1040 SL 925 TARGET 1175 ,,
2021-07-20 07:52:24,"INTRADAY UPDATE

ENIL GIVEN ABOVE 196 TOUCHED 199 (FIRST TARGET OF 198 ACHIEVED) ",,
2021-07-20 07:40:50,INTRADAY : BUY ENIL ABOVE 196 SL 194 TARGET 198 -200 ,,
2021-07-20 07:29:44,INTRADAY : BUY AUROPHARMA ABOVE 976 SL 966 TARGET 986 ,,
2021-07-20 04:17:45,"INTRADAY UPDATE

SHRIDEGCEM GIVEN AT 95 ACHIEVED FIRST TARGET OF 97 (HIGH : 97.45) ",,
2021-07-20 04:14:18,INTRADAY : BUY SHRIDEGCEM CMP 95 SL 93 TARGET 97 - 99 ,,
2021-07-20 04:07:10,"FRIENDS

HTMEDIA GIVEN YESTERDAY AT 28.50 

THEREAFTER ALERTED AS FLAG FORMATION

TOUCHED 34.50 TODAY ",,
2021-07-20 03:55:31, ,,
2021-07-19 09:59:16,BTST: INGERRAND CMP 1030 ,,
2021-07-19 09:43:14,BTST : HIKAL CMP 545 ,,
2021-07-19 09:40:14,BTST : DCAL CMP 226.70 ,,
2021-07-19 09:33:23,"DELIVERY UPDATE

INSECTICID GIVEN  TODAY AT 765 GOING STRONG AT 794.70 TODAY ITSELF ",,
2021-07-19 08:38:46,INTRADAY : BUY SKIPPER ABOVE 95 SL 93.50 TARGET 97 - 99 - 101 ,,
2021-07-19 08:22:54,INTRADAY : BUY FCL ABOVE 100 SL 98 TARGET 102 - 103 ,,
2021-07-19 07:11:32,ALLCARGO GIVEN ABOVE 167.50 DIDN'T GO HENCE CALL STANDS CANCELLED ,,
2021-07-19 06:57:05,"DELIVERY :

BUY INSECTICID CMP 765 SL 710 TARGET 825 - 840 - 855 ",,
2021-07-19 06:39:23,INTRADAY : BUY ALLCARGO ABOVE 167.50 - 168 SL 166 TARGET 170 - 172 ,,
2021-07-19 06:13:38,DELIVERY : BUY PARAGMILK CMP 143.80 SL 131 TARGET 157 - 160 ,,
2021-07-19 06:07:20,DELIVERY ,,
2021-07-19 06:05:32,"PATIENCE ALWAYS PAYS

OUR BUY GIVEN IN XCHANGING AT 88 LEVELS.. GOING BOOM BOOM 113.70 NOW ",,
2021-07-19 05:53:45,"INTRADAY : BUY PTL ABOVE 57 SL 55.50 TARGET 59 - 61 - 63

CMP 56.70 ",,
2021-07-19 05:51:54,EYES ON UTIAMC... GOING TOWARDS 910 - 920 LEVELS.. ABOVE THAT.. SUPER DUPER BREAKOUT ,,
2021-07-19 05:00:42,OUR DELIVERY BUY IN XCHANGING GIVEN AT 88 LEVELS... GOING STRONG AT 108+ ,,
2021-07-19 04:15:11,HTMEDIA IS ON A FLAG FORMATION BREAKOUT ,,
2021-07-19 04:13:16,INTRADAY  BUY HTMEDIA CMP 28.50 SL 27 TARGET 30.50 - 31.50 ,,
2021-07-19 03:37:57, ,,
2021-07-16 09:54:30,ANUP GIVEN FOR DELIVERY AT 943 TOUCHED 984.80 INTRADAY AND IS STRONGLY HOLDING AT 972.80 CURRENTLY ,,
2021-07-16 09:47:58,BFUTILITIES AND KSL GIVEN BTST TODAY.. MOVED UP NICELY TODAY ITSELF ,,
2021-07-16 09:46:49,BTST GIVEN IN KSL AT 407.30 IS GOING STRONG AT 412.40 TODAY ITSELF.... ,,
2021-07-16 09:41:44,BTST : JSWSTEEL CMP 704 ,,
2021-07-16 09:34:57,BTST : KSL CMP 407.30 ,,
2021-07-16 09:33:34,OUR BTST... GOING UP.. TODAY ITSELF... 504.65 FROM 495 ,,
2021-07-16 09:32:24,BTST : BFUTILITIES CMP 495 ,,
2021-07-16 09:05:18,JINDRILL ABOVE 132 ACHIEVED 134 TARGET ,,
2021-07-16 09:03:59,INTRADAY : BUY JINDRILL ABOVE 132 SL 130 TARGET 134 ,,
2021-07-16 09:00:06,"FRIENDS.. WATCHOUT

DELIVERY BUY GIVEN IN ANUP AT 943 GOING STRONG AT 979

ENJOY !!!!! ",,
2021-07-16 08:50:49,"INTRADAY UPDATE

PHOENIXLTD GIVEN ABOVE 885 TOUCHED 894.50

KEEP ON BOOKING / TRAILING ACCORDINGLY ",,
2021-07-16 08:48:21,DELIVERY : BUY ANUP CMP 943 SL 810 TARGET 1085 - 1100 ,,
2021-07-16 08:42:02,"INTRADAY : 

BUY PHOENIXLTD ABOVE 885 SL 875 TARGET 900 ",,
2021-07-16 08:02:10,DON'T MISS GSS ,,
2021-07-16 08:01:07,INTRADAY : BUY GSS ABOVE 79 SL 77 TARGET 81 - 82 ,,
2021-07-16 07:58:57,"FRIENDS..

WATCHOUT.. XCHANGING.. OUR GIVEN LEVEL AT 88.50 

NOW GOING STRONG AT 97+ ",,
2021-07-16 07:57:29,CAREERP GIVEN ABOVE 148 ACHIEVED FIRST TARGET 150 (HIGH : 150.90) ,,
2021-07-16 07:28:51,INTRADAY : BUY CAREERP ABOVE 148 SL 146 TARGET 150 - 152 ,,
2021-07-16 07:21:29,SEYIND... ROCKING...  FROM 68 TO 71 ,,
2021-07-16 07:20:02,SEYIND... GIVEN ABOVE 68 TOUCHED 69.95 (BOTH TARGETS) ,,
2021-07-16 07:18:48,INTRADAY : BUY SEYAIND ABOVE 68 SL 67 TARGET 69 - 70 ,,
2021-07-16 06:51:15,SUNCLAYLTD... ROCKING... 3975 TO 4250 : 275 RS UPMOVE ,,
2021-07-16 06:26:01,SUNCLAYLTD... ROCKING... 3975 TO 4075 : 100 RS UPMOVE ,,
2021-07-16 06:23:00,SUNCLAYLTD.... GOING UP...3975 TO 4020 ,,
2021-07-16 06:19:44,"FRIENDS

SUNCLAYLTD SUSTAINING ABOVE 3975 - 3980 CAN GIVE A FANTASTIC UPMOVE ",,
2021-07-16 06:02:16,"GIPCL AND ORIENTELEC SAME PATTERN LIKE

SCHAND

WILL GIVE FANTASTIC UPMOVE ",,
2021-07-16 06:00:44,INTRADAY : BUY GIPCL ABOVE 90 SL 88.50 TARGET 93 - 95 ,,
2021-07-16 05:50:30,ORIENTELEC GIVEN AT 324 TOUCHED 330 TODAY ITSELF... ,,
2021-07-16 05:47:28,"DELIVERY BUY

MIRZAINT ABOVE 58 

SL 52 

TARGET 71 - 73 - 75 ",,
2021-07-16 05:38:09,DELIVERY : BUY ORIENTELEC CMP 324 SL 300 TARGET 360 - 375 ,,
2021-07-16 05:35:09,LIBERTSHOE ABOVE 182 TOUCHED FIRST TARGET 185 (HIGH : 185.50) ,,
2021-07-16 05:31:43,BUY BUY BUY LIBERTSHOE ABOVE 182 SL 179 TARGET 185 - 187 ,,
2021-07-16 05:18:05,NAHARPOLY.... FIRING..... 209 TO 218+ ,,
2021-07-16 05:15:02,"INTRADAY UPDATE

NAHARPOLY GIVEN ABOVE 209 ACHIEVED TARGET 212 ",,
2021-07-16 05:13:52,INTRADAY : BUY NAHARPOLY ABOVE 209 SL 206 TARGET 212 ,,
2021-07-16 05:08:12,DELIVERY : BUY TRIGYN CMP 148.60 SL 117 TARGET 181 - 185 ,,
2021-07-16 05:01:09,"UTIAMC.. FIRING.... 881 TO 894.80 

LOOKS VERY GOOD FOR DELIVERY.. WE HAVE ALREADY MESSAGED ",,
2021-07-16 04:59:21,INTRADAY : BUY AUSOMENT ABOVE 117 SL 115 TARGET 120 - 122 ,,
2021-07-16 04:47:46,"INTRADAY JOCIL QUICKLY DID 209 TO 211.50

MAHINDCIE ABOVE 247 DID 248.80 ",,
2021-07-16 04:45:50,INTRADAY : BUY JOCIL ABOVE 209 SL 206 TARGET 212 ,,
2021-07-16 04:39:43,INTRADAY : BUY MAHINDCIE ABOVE 247 SL 244 TARGET 250 - 253 - 257 ,,
2021-07-16 04:17:27,"UTIAMC GIVEN ABOVE 881 TOUCHED 886.80 

lOOKS VERY PROMISING FOR DELIVERY ",,
2021-07-16 04:02:18,"UTIAMC IS ON A FLAG BREAKOUT ABOVE 881

WATCHOUT ",,
2021-07-16 04:00:24,"FRIENDS... 

BUY BUY BUY UTIAMC ABOVE 881 SL 871 TARGET 895 - 900 ",,
2021-07-16 03:47:10,"BTST UPDATE

BSOFT GIVEN AT 420 LEVELS TOUCHED 434.85 

KNRCON GIVEN AT 259 TOUCHED 264.75 ",,
2021-07-15 09:51:50,BTST KNRCON GOING STRONG FROM 259 TO 263.30 ,,
2021-07-15 09:49:16,DELIVERY : BUY SAIL CMP 125.90 SL 115 TARGET 138 - 145 ,,
2021-07-15 09:38:52,BTST : GRAPHITE CMP 672 ,,
2021-07-15 09:34:05,BTST : KNRCON CMP 259 ,,
2021-07-15 09:31:29,BTST : BSOFT CMP 420 ,,
2021-07-15 09:21:06,"REALTY STOCKS FIRING...

SOBHA / PURVA / SUNTECK ",,
2021-07-15 09:15:09,BSOFT ABOVE 419 TOUCHED 422 ,,
2021-07-15 09:07:08,INTRADAY : BUY BSOFT ABOVE 419 SL 414 TARGET 426 ,,
2021-07-15 09:01:56,"INTRADAY UPDATE

SYNGENE GIVEN AN INTRADAY BUY ABOVE 615 ACHIEVED TARGET 625 (HIGH : 626.90) ",,
2021-07-15 09:00:35,INTRADAY : SYNGENE ABOVE 615 TOUCHED 621.70 ,,
2021-07-15 08:58:28,HINDZINC GIVEN AN INTRADAY BUY ABV 343 ACHIEVED TARGET 347 (HIGH : 350.90) ,,
2021-07-15 08:57:39,INTRADAY : BUY SYNGENE ABOVE 615 SL 608 TARGET 625 ,,
2021-07-15 08:50:35,MCX INTRADAY BUY GIVEN ABVE 1665 TOUCHED TARGET 1685 (HIGH : 1699) ,,
2021-07-15 08:48:36,MCX DID 1665 TO 1682 ,,
2021-07-15 08:48:00,INTRADAY : BUY HINDZINC ABV 343 SL 339 TARGET 347 ,,
2021-07-15 08:46:10,INTRADAY : BUY MCX ABOVE 1665 SL 1640 TARGET 1685 ,,
2021-07-15 07:49:39,FRIENDS.. DON'T MISS SANGHIIND ABOVE 62 ,,
2021-07-15 07:17:05,BUY CSBBANK ABOVE 351 SL 347 TARGET 355 - 360 ,,
2021-07-15 07:09:33,"WATCHOUT FRIENDS.. WE HAD TOLD THAT 

EMMBI LOOKS GOOD FOR 114 (INTRADAY) : TOUCHED 114.25 ",,
2021-07-15 07:03:29,KEEP A BUY IN SANGHIIND ABOVE 62 LEVELS.. CAN TARGET VERY QUICK UPMOVE ,,
2021-07-15 06:58:34,INTRADAY : BUY SANGHIIND ABOVE 62 SL 60 TARGET 64 - 66 - 68 ,,
2021-07-15 06:49:00,EMMBI GIVEN  FOR INTRADAY ABV 107 ACHIEVED ALL INTRADAY TARGETS 109 AND 110 (HIGH : 110.55) ,,
2021-07-15 06:38:08,"INTRADAY UPDATE

EMMBI GIVEN ABOVE 107 ACHIEVED TARGET 109 (HIGH : 109.75) ",,
2021-07-15 06:22:19,EMMBI LOOKS GOOD FOR 114 (INTRADAY) ,,
2021-07-15 06:20:23,INTRADAY : BUY EMMBI ABOVE 107 SL 105.50 TARGET 109 - 110 ,,
2021-07-15 06:13:38,"INTRADAY UPDATE

MAZDOCK GIVEN ABOVE 262 ACHIVED 264.60 ",,
2021-07-15 06:10:59,INTRADAY : BUY KNRCON ABOVE 260 SL 257 TARGET 263 - 266 ,,
2021-07-15 06:01:37,INTRADAY : BUY SPENCERS ABOVE 97 SL 95.50 TARGET 100 - 101 ,,
2021-07-15 05:50:39,INTRADAY : BUY MAZDOCK ABOVE 262 SL 259 TARGET 265 ,,
2021-07-15 05:00:31,INTRADAY : BUY GSS ABOVE 78 SL 76 TARGET 80 - 82 - 84 ,,
2021-07-15 04:52:00,"INTRADAY UPDATE

KPITTECH ABOVE 266 TOUCHED 270 ",,
2021-07-15 04:47:53,INTRADAY : KPITTECH BUY ABOVE 266 SL 263 TARGET 270 ,,
2021-07-15 04:36:33,PFS : INVERTED H&S PATTERN ,,
2021-07-15 04:35:20,DELIVERY BUY : PFS CMP 21.70 - 21.80 SL 18.50 TARGET 24 - 25 - 26 ,,
2021-07-15 04:14:11,"INTRADAY UPDATE

LT GIVEN AT 1588 ACHIEVED ALL TARGETS 1605 AND 1615 (HGIH : 1617) ",,
2021-07-15 04:11:19,"INTRADAY UPDATE

DATAMATICS GIVEN AT 203 FOR INTRADAY ACHIEVED TARGET 206 

HIGH MADE : 212 ",,
2021-07-15 04:06:02,INTRADAY : BUY DATAMATICS CMP 203 SL 200 TARGET 206 ,,
2021-07-15 04:02:34,"INTRADAY UPDATE

LT GIVEN AT 1588 TOUCHED 1602 ",,
2021-07-15 03:15:51, ,,
2021-07-15 02:38:51,"IPO Allotment Links - Allotment Expected  in Late Evening

CLEAN SCIENCE
https://linkintime.co.in/MIPO/Ipoallotment.html

GR INFRA
https://ris.kfintech.com/ipostatus/ipos.aspx ",,
2021-07-14 09:43:58,UMANGDAIRY FLAG FORMATION..... ,,
2021-07-14 09:41:03,NITINSPIN .... 164.50 FROM 158.40 KEEP ON BOOKING... / TRAILING ,,
2021-07-14 09:37:07,OUR BTST IN NITINSPIN GIVEN AT 158.40 GOING STRONG AT 162.45 TODAY ITSELF... ,,
2021-07-14 09:25:43,BTST : NITINSPIN CMP 158.40 ,,
2021-07-14 08:57:06,"FRIENDS....

JMFINANCIAL GIVEN AT 98.50 TOUCHED 105.40 RIGHT NOW..

INTRADAY PLAYERS CAN BOOK PROFITS OR TRAIL ",,
2021-07-14 08:51:47,JMFINANCIAL... ROCKING.... 103.45 🚀🚀🚀🚀🚀🚀🚀🚀 ,,
2021-07-14 08:50:46,"JMFINANCIAL... MOVED UP NICELY... FROM 98.50 TO 102.80 TODAY ITSELF....

DELIVERY TARGETS REMAIN INTACT ",,
2021-07-14 08:43:29,"DELIVERY : BUY JMFINANCIAL CMP 98.50 

MOMENTUM ABOVE 101

SL BELOW 88

TARGET 112 - 115 ",,
2021-07-14 08:28:39,SL 455 ,,
2021-07-14 08:28:26,TARGETS ARE 633 AND 747 (MEDIUM TERM) ,,
2021-07-14 08:23:55,"INTRADAY/ DELIVERY

BUY ALBERTDAVID ABOVE 550 SL (INTRADAY) 543 TARGET 556 - 560 ",,
2021-07-14 08:08:13,"INTRADAY UPDATE

ASHIANA ABOVE 165 TOUCHED 167.80 ",,
2021-07-14 07:55:47,INTRADAY : BUY ASHIANA ABOVE 165 SL 163 TARGET 168 - 170 ,,
2021-07-14 07:39:10,GAYAPROJ LOOKING GREAT ON CHARTS AS INVERTED HEAD AND SHOULDERS PATTERN ,,
2021-07-14 07:37:30,DELIVERY : BUY GAYAPROJ CMP 38 SL 35 TARGET 43 - 45 ,,
2021-07-14 07:28:49,BUY BUY BUY INDIACEM ABOVE 196.50 - 197 SL 194 TARGET 204 ,,
2021-07-14 06:53:56,"DELIVERY BUY GIVEN IN SCHAND AT 122.65

SLOWLY MOVING UP .. TOUCHED 126.70 ",,
2021-07-14 06:11:54,"FRIENDS... WATCH

OUR XCHANGING GIVEN AT 88.50 LEVELS.. GOING NOW STRONG AT 91.50 ",,
2021-07-14 06:10:24,INOXWIND... GOING BOOM BOOM.... 100.75 FROM 96 ,,
2021-07-14 06:04:14,DELIVERY : BUY SCI CMP 114 SL 105 TARGET 125 - 130 ,,
2021-07-14 05:50:22,INOXWIND INTRADAY DID 96 TO 97.50 ,,
2021-07-14 05:47:45,INOXWIND DELIVERY BASED TARGET 125+ ,,
2021-07-14 05:46:19,INTRADAY : BUY INOXWIND ABOVE 96 SL 94.50 TARGET 98 - 99 ,,
2021-07-14 05:24:57,INTRADAY : BUY UFO ABOVE 101 SL 98 TARGET 105 ,,
2021-07-14 05:24:22,ASTRAMICRO ABOVE 182 TOUCHED 184.55 ,,
2021-07-14 05:22:08,INTRADAY : BUY ASTRAMICRO ABOVE 182 SL 179 TARGET 185 ,,
2021-07-14 05:10:30,INTRADAY : BUY ORIENTABRA ABOVE 35 SL 33.50 TARGET 37 - 39 ,,
2021-07-14 05:07:12,NIPPOBATRY SUSTAINING ABOVE 1120 CAN GIVE A NICE UPMOVE ,,
2021-07-14 04:58:38,"INTRADAY UPDATE

GANGESSECU GIVEN ABOVE 94.50 ACHIEVED FIRST TARGET 96 (HIGH : 96.45) ",,
2021-07-14 04:57:00,INTRADAY : BUY GANGESSECU ABOVE 94.50  SL 93 TARGET 96 - 98+ ,,
2021-07-14 04:54:27,"INTRADAY UPDATE

VINYLINDIA ABOVE 160 TOUCHED BOTH TARGETS 162 AND 164 (HIGH : 165) ",,
2021-07-14 04:42:55,DELIVERY : BUY MAYURUNIQ ABOVE 522 SL 500 TARGET 550 - 565 ,,
2021-07-14 04:39:39,INTRADAY : BUY VINYLINDIA ABOVE 160 SL 158 TARGET 162 - 164 ,,
2021-07-14 04:33:12,ITDCEM.. ROCKING (OUR BTST) NOW AT 97 ,,
2021-07-14 03:33:25, ,,
2021-07-13 09:53:40,BTST : BHARATGEAR CMP 114.55 ,,
2021-07-13 09:51:35,BTST : ITDCEM CMP 92 ,,
2021-07-13 09:44:22,BTST : ICICIBANK CMP 665 ,,
2021-07-13 09:35:31,BTST : MMP CMP 128 ,,
2021-07-13 09:29:30,BODALCHEM : INTRADAY SECOND TARGET OF 119 ALSO ACHIEVED ,,
2021-07-13 09:27:33,"INTRADAY UPDATE

NAVKARCORP GIVEN ABOVE 48 GOING STRONG AT 50.60 (FIRST TARGET ACHIEVED) ",,
2021-07-13 09:25:30,BODALCHEM... TOUCHED 118.35 ,,
2021-07-13 09:17:29,"INTRADAY UPDATE

BODALCHEM ACHIEVED FIRST TARGET OF 117 AND GOING TOWARDS SECOND TARGET OF 119 ",,
2021-07-13 09:15:22,STOVEKRAFT... GIVEN ABOVE 777 TOUCHED 813.90 ,,
2021-07-13 09:14:00,"INTRADAY UPDATE

BODALCHEM GIVEN A BUY ABOVE 115 ACHIEVED ALMOST FIRST TARGET 117 (HIGH : 116.90) ",,
2021-07-13 09:13:01,PLEASE KEEP STRICT STOP LOSS IN ALL CALLS AND BE DISCIPLINED ,,
2021-07-13 09:11:22,DELIVERY : BUY IEX CMP 400 SL 390 TARGET 410 - 415 - 425 ,,
2021-07-13 08:58:14,BODALCHEM IS ON A FLAG PATTERN. DON'T MISS ,,
2021-07-13 08:56:50,BUY BUY BUY BODALCHEM ABOVE 115 SL 113 TARGET 117 - 119 ,,
2021-07-13 08:53:55,INTRADAY : BUY STOVEKRAFT ABOVE 777 SL 768 TARGET 785 - 790 ,,
2021-07-13 08:49:44, ,,
2021-07-13 08:35:27,JAYBARMARU ALMOST TOUCHED TARGET 228 (HIGH : 227.90) ,,
2021-07-13 08:26:59,JAYBARMARU FROM 225 DID 227.45 ,,
2021-07-13 08:23:13,INTRADAY  :BUY JAYBARMARU CMP 225 SL 222 TARGET 228 - 230 ,,
2021-07-13 07:38:05,INTRADAY : BUY NAVKARCORP ABOVE 48 SL 47 TARGET 50  - 52 ,,
2021-07-13 07:04:25,DELIVERY : BUY CENTURYPLY CMP 426.65 SL 392 TARGET 465 ,,
2021-07-13 06:56:17,INTRADAY : BUY CORDSCABLE ABOVE 72 SL 70.50 TARGET 74+ (UPPER CIRCUIT POSSIBLE) ,,
2021-07-13 06:50:27,INTRADAY : BUY TDPOWERSYS ABOVE 212 SL 209 TARGET 215 - 218 ,,
2021-07-13 06:32:40,"INTRADAY UPDATE

ROSSELLIND GIVEN AN INTRADAY BUY ABOVE 172 ACHIEVED SECOND TARGET OF 178 ALSO ",,
2021-07-13 06:29:13,ROSSELLIND GIVEN ABOVE 172 ACHIEVED FIRST TARGET OF 175 ,,
2021-07-13 06:09:28,ROSSELLIND IS ON A FLAG BREAKOUT... DON'T MISS ,,
2021-07-13 06:08:02,INTRADAY : BUY ROSSELLIND ABOVE 172 SL 169 TARGET 175 - 178 ,,
2021-07-13 06:04:58,MINDACORP GIVEN ABOVE 135 TOUCHED 136.40 ,,
2021-07-13 06:03:27,NACLIND : DELIVERY BUY GIVEN YESTERDAY (12-JUL-2021) AT 80 LEVELS.. TOUCHED 87 TODAY ,,
2021-07-13 05:50:57,LGBROS... ROCKING....  469 TO 490 ,,
2021-07-13 05:49:01,INTRADAY : BUY MINDACORP ABOVE 135 SL 133 TARGET 137 - 139 ,,
2021-07-13 05:46:00,"INTRADAY UPDATE

LGBROSLTD ABOVE 469 ACHIEVED BOTH TARGETS 475 AND 478 (HIGH: 482+) ",,
2021-07-13 05:44:19,INTRADAY : BUY LGBROSLTD ABOVE 469 SL 464 TARGET 475 - 478 ,,
2021-07-12 09:56:40,"OUR THREE BTST

AND DELIVERY BUY IN WHEELS ARE GOING TO ROCK... TOMORROW ",,
2021-07-12 09:54:20,BTST : MADHAV CMP 62.55 ,,
2021-07-12 09:50:48,BTST : MANAPPURAM CMP 184 ,,
2021-07-12 09:41:34,BTST : XCHANGING CMP 85.70 ,,
2021-07-12 08:51:34,NACLIND.. UPPER CIRCUIT AT 82.55 (GIVEN A DELIVERY BUY TODAY AT 80) ,,
2021-07-12 08:49:49,DELIVERY : BUY WHEELS CMP 631 SL 565 TARGET 700+ ,,
2021-07-12 08:48:49,DELIVERY : BUY NACLIND CMP 80 SL 67 TARGET 95 - 100 ,,
2021-07-12 08:44:46,HIMATSEIDE DIDN'T GO ABOVE 203 HENCE CALL STANDS CANCELLED ,,
2021-07-12 08:36:54,INTRADAY : BUY HIMATSEIDE ABOVE 203 SL 200 TARGET 206 ,,
2021-07-12 07:30:37,"INTRADAY UPDATE

GOODLUCK GIVEN ABOVE 118 ACHIEVED ALL TARGETS 120 - 122 - 124 ",,
2021-07-12 07:21:03,XCHANGING IS IN SAME PATTERN AS TARMAT... DON'T MISS ,,
2021-07-12 07:19:47,BUY BUY BUY XCHANGING ABOVE 88.50 - 89 SL 86 TARGET 90 - 93 ,,
2021-07-12 06:45:05,TARMAT GIVEN ABOVE 67 ACHIEVED FIRST TARGET 69 (HIGH : 69.95) ,,
2021-07-12 06:44:11,"INTRADAY UPDATE

GOODLUCK GIVEN ABOVE 118 TOUCHED FIRST TARGET 120 (HIGH : 120.45) ",,
2021-07-12 06:38:12,"INTRADAY UPDATE

GOOD LUCK GIVEN ABOVE 118 TOUCHED 119.05 ",,
2021-07-12 06:31:44,"INTRADAY 

BUY GOODLUCK ABOVE 118 SL 116 TARGET 120 - 122 - 124 ",,
2021-07-12 06:12:15,"INTRADAY UPDATE

ELGIEQUIP GIVEN ABOVE 222 ACHIEVED FIRST TARGET 225 (HIGH : 225.10) ",,
2021-07-12 06:09:14,BUY TARMAT ABOVE 67 SL 65 TARGET 69 - 72 ,,
2021-07-12 06:06:52,"INTRADAY CUM DELIVERY

BUY ELGIEQUIP ABOVE 222 SL 219 TARGET 225 - 228 ",,
2021-07-12 06:05:38,SWELECTES GIVEN ABOVE 247 ACHIEVED FIRST TARGET 250 (HIGH : 250.35) ,,
2021-07-12 06:00:06,INTRADAY : BUY SWELECTES ABOVE 247 SL 244 TARGET 250 ,,
2021-07-12 05:59:06,RUBYMILLS.. IS ON UPPER CIRCUIT.... AT 285.75 GIVEN TODAY AT 264 ,,
2021-07-12 05:27:49,"FRIENDS

SHLIPAMED GIVEN ABOVE 581 TOUCHED 590 (FIRST TARGET) ",,
2021-07-12 05:27:02,"FRIENDS

BUY IOLCP ABOVE 684 SL 677 TARGET 692 ",,
2021-07-12 05:26:11,SHILPAMED DID 581 TO 587 ,,
2021-07-12 05:23:59,INTRADAY : BUY SHILPAMED ABOVE 581 SL 575 TARGET 590 ,,
2021-07-12 05:14:13,JKIL : SL HIT ,,
2021-07-12 04:55:12,INTRADAY : BUY BUY BUY JKIL ABOVE 203 SL 200 TARGET 206 - 208 ,,
2021-07-12 04:41:30,FRIENDS.. DON'T MISS NAVKARCORP ABOVE 47 ,,
2021-07-12 04:39:08,"FRIENDS...

NAVKARCORP CMP 46.50

BUY ABOVE 47  SL 45 TARGET 49 - 51 ",,
2021-07-12 04:35:43,"RUBYMILLS...

ZOOMING... NONSTOP... 275.80 FROM 264 ",,
2021-07-12 04:33:03,RUBYMILLS ABOVE 264 ACHIEVED SECOND TARGET OF 270 ALSO (HIGH : 274+) ,,
2021-07-12 04:32:11,RUBYMILLS ABOVE 264 TOUCHED FIRST TARGET 268 ,,
2021-07-12 04:29:33,BUY RUBIMILLS ABOVE 264 SL 261 TARGET 268 - 270 ,,
2021-07-12 03:49:38,BTST GIVEN ON FRIDAY IN SUTLEJTEX AT 62.80 GOING STRONG AT 65.45 ,,
2021-07-09 10:23:50,CORRECTION : GIVEN YESTERDAY (08-JUL-2021) ,,
2021-07-09 09:54:41,OUR BTST SUTLEJTEX GIVEN AT 62.80 GOING STRONG AT 63.90 ,,
2021-07-09 09:53:23,JSLHISAR.. GIVEN AN INTRADAY LEVEL ABOVE 218 ACHIEVED TARGET 221 (HIGH : 223.10) ,,
2021-07-09 09:41:35,BTST : SUTLEJTEX CMP 62.80 ,,
2021-07-09 09:30:17,"EYES ON JINDALPOLY

TODAY NICE VOLUMES HAVE HAPPENED ",,
2021-07-09 09:27:51,JSLHISAR GIVEN ABOVE 218 DIDN'T GO ABOVE 218 HENCE CALL STANDS CANCELLED ,,
2021-07-09 09:18:06,DLINK... ZOOMING... 147 TO 155+ NOW 🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀 ,,
2021-07-09 09:14:54,"INTRADAY UPDATE

DLINKINDIA GIVEN ABOVE 147 ACHIEVED BOTH TARGETS 149 AND 150 (HIGH : 150.80) ",,
2021-07-09 09:11:34,INTRADAY : BUY DLINKINDIA ABOVE 147 SL 145 TARGET 149 - 150 ,,
2021-07-09 08:50:48,SOUTHWEST GIVEN ABOVE 45 TOUCHED  47 TODAY ITSELF ,,
2021-07-09 08:47:48,JAGSNPHARM .. ON UPPER CIRCUIT ,,
